origin,destination,departure,arrival,vehicle_class,price,fare,duration
MADRID,SEVILLA,2020-02-12 15:00:00,2020-02-12 17:21:00,Turista,47.8,Promo,141
MADRID,BARCELONA,2020-02-12 15:00:00,2020-02-12 17:30:00,Turista,79.65,Promo,150
MADRID,BARCELONA,2020-02-12 15:30:00,2020-02-12 18:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-02-12 15:30:00,2020-02-12 18:40:00,Turista Plus,91.5,Promo,190
MADRID,BARCELONA,2020-02-12 15:40:00,2020-02-12 20:55:00,Turista con enlace,58.0,Promo,315
MADRID,BARCELONA,2020-02-12 15:40:00,2020-02-12 20:55:00,Turista con enlace,96.7,Flexible,315
MADRID,SEVILLA,2020-02-12 16:00:00,2020-02-12 18:30:00,Turista,53.95,Promo,150
MADRID,BARCELONA,2020-02-12 16:00:00,2020-02-12 18:30:00,Turista,79.65,Promo,150
MADRID,SEVILLA,2020-02-12 16:30:00,2020-02-12 18:51:00,Preferente,70.15,Promo,141
MADRID,BARCELONA,2020-02-12 16:30:00,2020-02-12 19:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-02-12 17:00:00,2020-02-12 19:30:00,Turista Plus,70.95,Promo,150
MADRID,BARCELONA,2020-02-12 17:00:00,2020-02-12 19:30:00,Turista,79.65,Promo,150
MADRID,BARCELONA,2020-02-12 17:00:00,2020-02-12 19:30:00,Turista,89.95,Promo,150
MADRID,SEVILLA,2020-02-12 17:00:00,2020-02-12 19:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-02-12 17:00:00,2020-02-12 19:30:00,Turista,101.5,Promo,150
MADRID,BARCELONA,2020-02-12 17:30:00,2020-02-12 20:40:00,Turista,108.9,Flexible,190
MADRID,PONFERRADA,2020-02-12 17:30:00,2020-02-12 21:33:00,Turista,33.85,Promo,243
MADRID,BARCELONA,2020-02-12 17:40:00,2020-02-12 23:59:00,Turista con enlace,64.4,Promo,379
MADRID,BARCELONA,2020-02-12 17:40:00,2020-02-12 23:59:00,Turista con enlace,92.0,Flexible,379
MADRID,BARCELONA,2020-02-12 17:40:00,2020-02-12 23:59:00,Turista con enlace,69.0,Promo +,379
MADRID,BARCELONA,2020-02-12 18:30:00,2020-02-12 21:20:00,Turista,108.9,Flexible,170
MADRID,SEVILLA,2020-02-12 19:00:00,2020-02-12 21:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-02-12 19:00:00,2020-02-12 21:30:00,Turista Plus,107.95,Promo,150
MADRID,SEVILLA,2020-02-12 19:30:00,2020-02-12 22:05:00,Turista,60.9,Promo,155
MADRID,SEVILLA,2020-02-12 19:30:00,2020-02-12 22:05:00,Turista,53.95,Promo,155
MADRID,BARCELONA,2020-02-12 19:30:00,2020-02-12 22:40:00,Turista,76.25,Promo,190
MADRID,BARCELONA,2020-02-12 20:00:00,2020-02-12 22:30:00,Turista,89.95,Promo,150
MADRID,BARCELONA,2020-02-12 20:30:00,2020-02-12 23:40:00,Preferente,69.75,Promo,190
MADRID,SEVILLA,2020-02-12 20:35:00,2020-02-12 23:15:00,Turista,47.8,Promo,160
MADRID,BARCELONA,2020-02-12 21:25:00,2020-02-12 23:55:00,Turista,58.8,Promo,150
MADRID,SEVILLA,2020-02-12 21:25:00,2020-02-13 00:10:00,Turista,44.05,Promo,165
MADRID,PONFERRADA,2020-02-12 22:14:00,2020-02-13 04:31:00,Turista,46.3,Flexible,377
MADRID,BARCELONA,2020-02-13 05:50:00,2020-02-13 08:55:00,Turista,58.8,Promo,185
MADRID,SEVILLA,2020-02-13 06:20:00,2020-02-13 09:16:00,Turista,44.05,Promo,176
MADRID,SEVILLA,2020-02-13 06:20:00,2020-02-13 09:16:00,Turista Plus,46.8,Promo,176
MADRID,BARCELONA,2020-02-13 06:30:00,2020-02-13 09:20:00,Turista,58.8,Promo,170
MADRID,BARCELONA,2020-02-13 06:45:00,2020-02-13 11:55:00,Turista con enlace,67.7,Promo,310
MADRID,BARCELONA,2020-02-13 06:45:00,2020-02-13 11:55:00,Turista con enlace,48.35,Promo,310
MADRID,SEVILLA,2020-02-13 07:00:00,2020-02-13 09:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-02-13 07:00:00,2020-02-13 09:30:00,Turista,79.65,Promo,150
MADRID,BARCELONA,2020-02-13 07:00:00,2020-02-13 09:30:00,Turista Plus,70.95,Promo,150
MADRID,BARCELONA,2020-02-13 07:00:00,2020-02-13 09:30:00,Turista,69.4,Promo,150
MADRID,BARCELONA,2020-02-13 07:20:00,2020-02-13 09:50:00,Turista Plus,107.95,Promo,150
MADRID,BARCELONA,2020-02-13 07:30:00,2020-02-13 10:40:00,Turista,86.05,Promo,190
MADRID,SEVILLA,2020-02-13 07:30:00,2020-02-13 09:51:00,Turista,53.95,Promo,141
MADRID,BARCELONA,2020-02-13 07:40:00,2020-02-13 13:40:00,Turista con enlace,92.0,Flexible,360
MADRID,SEVILLA,2020-02-13 08:00:00,2020-02-13 10:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-02-13 08:20:00,2020-02-13 11:05:00,Turista,67.5,Promo,165
MADRID,SEVILLA,2020-02-13 08:30:00,2020-02-13 11:14:00,Preferente,88.3,Flexible,164
MADRID,SEVILLA,2020-02-13 09:00:00,2020-02-13 11:38:00,Preferente,70.15,Promo,158
MADRID,BARCELONA,2020-02-13 09:10:00,2020-02-13 13:55:00,Turista con enlace,58.0,Promo,285
MADRID,BARCELONA,2020-02-13 09:10:00,2020-02-13 13:55:00,Turista con enlace,48.35,Promo,285
MADRID,BARCELONA,2020-02-13 09:30:00,2020-02-13 12:34:00,Turista,86.03,Promo,184
MADRID,SEVILLA,2020-02-13 10:00:00,2020-02-13 12:32:00,Turista,53.95,Promo,152
MADRID,BARCELONA,2020-02-13 10:30:00,2020-02-13 13:15:00,Turista,67.5,Promo,165
MADRID,BARCELONA,2020-02-13 10:40:00,2020-02-13 16:40:00,Turista con enlace,64.4,Promo,360
MADRID,SEVILLA,2020-02-13 11:00:00,2020-02-13 13:32:00,Preferente,70.15,Promo,152
MADRID,BARCELONA,2020-02-13 11:30:00,2020-02-13 14:40:00,Turista Plus,103.25,Promo,190
MADRID,BARCELONA,2020-02-13 11:30:00,2020-02-13 14:40:00,Turista Plus,91.5,Promo,190
MADRID,BARCELONA,2020-02-13 11:30:00,2020-02-13 14:40:00,Turista Plus,91.49,Promo,190
MADRID,BARCELONA,2020-02-13 12:30:00,2020-02-13 15:30:00,Turista,86.05,Promo,180
MADRID,BARCELONA,2020-02-13 12:40:00,2020-02-13 17:55:00,Turista con enlace,48.35,Promo,315
MADRID,SEVILLA,2020-02-13 13:00:00,2020-02-13 15:40:00,Turista,47.8,Promo,160
MADRID,SEVILLA,2020-02-13 13:00:00,2020-02-13 15:40:00,Turista,53.95,Promo,160
MADRID,SEVILLA,2020-02-13 13:00:00,2020-02-13 15:40:00,Preferente,70.15,Promo,160
MADRID,SEVILLA,2020-02-13 13:10:00,2020-02-13 20:26:00,Turista con enlace,34.35,Promo +,436
MADRID,BARCELONA,2020-02-13 13:25:00,2020-02-13 16:24:00,Turista,108.9,Flexible,179
MADRID,BARCELONA,2020-02-13 14:00:00,2020-02-13 16:30:00,Turista,69.4,Promo,150
MADRID,SEVILLA,2020-02-13 14:00:00,2020-02-13 16:32:00,Turista,53.95,Promo,152
MADRID,SEVILLA,2020-02-13 14:00:00,2020-02-13 16:32:00,Turista,47.8,Promo,152
MADRID,BARCELONA,2020-02-13 14:00:00,2020-02-13 16:30:00,Turista,89.95,Promo,150
MADRID,BARCELONA,2020-02-13 14:10:00,2020-02-13 20:40:00,Turista con enlace,64.4,Promo,390
MADRID,BARCELONA,2020-02-13 14:10:00,2020-02-13 18:55:00,Turista con enlace,96.7,Flexible,285
MADRID,BARCELONA,2020-02-13 14:10:00,2020-02-13 18:55:00,Turista con enlace,58.0,Promo,285
MADRID,BARCELONA,2020-02-13 14:30:00,2020-02-13 17:21:00,Turista,86.05,Promo,171
MADRID,PONFERRADA,2020-02-13 14:40:00,2020-02-13 18:33:00,Turista con enlace,38.75,Promo +,233
MADRID,PONFERRADA,2020-02-13 14:40:00,2020-02-13 18:33:00,Turista con enlace,59.6,Flexible,233
MADRID,SEVILLA,2020-02-13 15:00:00,2020-02-13 17:21:00,Turista,77.1,Flexible,141
MADRID,BARCELONA,2020-02-13 15:30:00,2020-02-13 18:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-02-13 15:40:00,2020-02-13 20:55:00,Turista con enlace,96.7,Flexible,315
MADRID,BARCELONA,2020-02-13 15:40:00,2020-02-13 20:55:00,Turista con enlace,67.7,Promo,315
MADRID,BARCELONA,2020-02-13 15:40:00,2020-02-13 20:55:00,Turista con enlace,58.0,Promo,315
MADRID,SEVILLA,2020-02-13 16:00:00,2020-02-13 18:30:00,Turista,77.1,Flexible,150
MADRID,BARCELONA,2020-02-13 16:00:00,2020-02-13 18:30:00,Turista,101.5,Promo,150
MADRID,SEVILLA,2020-02-13 16:30:00,2020-02-13 18:51:00,Turista,77.1,Flexible,141
MADRID,BARCELONA,2020-02-13 16:30:00,2020-02-13 19:15:00,Turista,108.9,Flexible,165
MADRID,SEVILLA,2020-02-13 16:30:00,2020-02-13 18:51:00,Preferente,70.15,Promo,141
MADRID,SEVILLA,2020-02-13 17:00:00,2020-02-13 19:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-02-13 17:00:00,2020-02-13 19:30:00,Turista,128.5,Flexible,150
MADRID,PONFERRADA,2020-02-13 17:30:00,2020-02-13 21:33:00,Turista,56.4,Flexible,243
MADRID,BARCELONA,2020-02-13 17:30:00,2020-02-13 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-02-13 17:40:00,2020-02-13 23:59:00,Turista con enlace,92.0,Flexible,379
MADRID,BARCELONA,2020-02-13 17:40:00,2020-02-13 23:59:00,Turista con enlace,69.0,Promo +,379
MADRID,BARCELONA,2020-02-13 18:00:00,2020-02-13 20:30:00,Turista,128.5,Flexible,150
MADRID,BARCELONA,2020-02-13 19:00:00,2020-02-13 21:30:00,Turista,128.5,Flexible,150
MADRID,SEVILLA,2020-02-13 19:30:00,2020-02-13 22:05:00,Preferente,102.6,Promo,155
MADRID,BARCELONA,2020-02-13 19:30:00,2020-02-13 22:40:00,Turista,86.05,Promo,190
MADRID,SEVILLA,2020-02-13 19:30:00,2020-02-13 22:05:00,Preferente,70.15,Promo,155
MADRID,SEVILLA,2020-02-13 20:00:00,2020-02-13 22:21:00,Turista,77.1,Flexible,141
MADRID,SEVILLA,2020-02-13 20:00:00,2020-02-13 22:21:00,Preferente,70.15,Promo,141
MADRID,SEVILLA,2020-02-13 20:00:00,2020-02-13 22:21:00,Turista,53.95,Promo,141
MADRID,SEVILLA,2020-02-13 21:25:00,2020-02-14 00:10:00,Turista,49.7,Promo,165
MADRID,BARCELONA,2020-02-13 21:25:00,2020-02-13 23:55:00,Turista,50.1,Promo,150
MADRID,BARCELONA,2020-02-13 21:25:00,2020-02-13 23:55:00,Turista,58.8,Promo,150
MADRID,PONFERRADA,2020-02-13 22:14:00,2020-02-14 04:31:00,Turista,46.3,Flexible,377
MADRID,BARCELONA,2020-02-14 05:50:00,2020-02-14 08:55:00,Turista,67.5,Promo,185
MADRID,SEVILLA,2020-02-14 06:20:00,2020-02-14 09:16:00,Turista,49.7,Promo,176
MADRID,BARCELONA,2020-02-14 06:30:00,2020-02-14 09:20:00,Turista Plus,70.6,Promo,170
MADRID,BARCELONA,2020-02-14 06:30:00,2020-02-14 09:20:00,Turista,67.52,Promo,170
MADRID,BARCELONA,2020-02-14 06:30:00,2020-02-14 09:20:00,Turista Plus,70.58,Promo,170
MADRID,BARCELONA,2020-02-14 06:45:00,2020-02-14 11:55:00,Turista con enlace,48.35,Promo,310
MADRID,SEVILLA,2020-02-14 07:00:00,2020-02-14 09:32:00,Turista,53.95,Promo,152
MADRID,BARCELONA,2020-02-14 07:15:00,2020-02-14 16:37:00,Turista,43.25,Adulto ida,562
MADRID,BARCELONA,2020-02-14 07:30:00,2020-02-14 10:40:00,Turista,67.5,Promo,190
MADRID,BARCELONA,2020-02-14 08:30:00,2020-02-14 11:15:00,Turista,76.23,Promo,165
MADRID,SEVILLA,2020-02-14 08:30:00,2020-02-14 11:14:00,Preferente,88.3,Flexible,164
MADRID,SEVILLA,2020-02-14 09:00:00,2020-02-14 11:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-02-14 09:00:00,2020-02-14 11:38:00,Turista,53.95,Promo,158
MADRID,BARCELONA,2020-02-14 09:10:00,2020-02-14 13:55:00,Turista con enlace,58.0,Promo,285
MADRID,BARCELONA,2020-02-14 09:10:00,2020-02-14 13:55:00,Turista con enlace,67.7,Promo,285
MADRID,BARCELONA,2020-02-14 09:30:00,2020-02-14 12:34:00,Turista Plus,81.05,Promo,184
MADRID,SEVILLA,2020-02-14 10:00:00,2020-02-14 12:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-02-14 10:30:00,2020-02-14 13:15:00,Turista Plus,81.03,Promo,165
MADRID,BARCELONA,2020-02-14 10:30:00,2020-02-14 13:15:00,Turista,86.05,Promo,165
MADRID,BARCELONA,2020-02-14 10:30:00,2020-02-14 13:15:00,Turista,58.8,Promo,165
MADRID,BARCELONA,2020-02-14 10:30:00,2020-02-14 13:15:00,Turista,67.52,Promo,165
MADRID,BARCELONA,2020-02-14 10:40:00,2020-02-14 16:40:00,Turista con enlace,64.4,Promo,360
MADRID,BARCELONA,2020-02-14 11:30:00,2020-02-14 14:40:00,Turista Plus,91.5,Promo,190
MADRID,SEVILLA,2020-02-14 12:00:00,2020-02-14 14:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-02-14 12:00:00,2020-02-14 14:32:00,Turista,60.9,Promo,152
MADRID,BARCELONA,2020-02-14 12:30:00,2020-02-14 15:30:00,Turista,108.9,Flexible,180
MADRID,BARCELONA,2020-02-14 12:40:00,2020-02-14 17:55:00,Turista con enlace,67.7,Promo,315
MADRID,SEVILLA,2020-02-14 13:00:00,2020-02-14 15:40:00,Turista,60.9,Promo,160
MADRID,SEVILLA,2020-02-14 13:10:00,2020-02-14 20:26:00,Turista con enlace,34.35,Promo +,436
MADRID,SEVILLA,2020-02-14 13:30:00,2020-02-14 16:05:00,Preferente,88.3,Flexible,155
MADRID,SEVILLA,2020-02-14 14:00:00,2020-02-14 16:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-02-14 14:00:00,2020-02-14 16:30:00,Turista,101.5,Promo,150
MADRID,BARCELONA,2020-02-14 14:10:00,2020-02-14 18:55:00,Turista con enlace,96.7,Flexible,285
MADRID,BARCELONA,2020-02-14 14:30:00,2020-02-14 17:21:00,Turista Plus,60.1,Promo,171
MADRID,BARCELONA,2020-02-14 14:30:00,2020-02-14 17:21:00,Turista Plus,91.5,Promo,171
MADRID,PONFERRADA,2020-02-14 14:40:00,2020-02-14 20:02:00,Turista con enlace,59.6,Flexible,322
MADRID,PONFERRADA,2020-02-14 14:40:00,2020-02-14 18:33:00,Turista con enlace,59.6,Flexible,233
MADRID,BARCELONA,2020-02-14 15:00:00,2020-02-14 17:30:00,Turista,128.5,Flexible,150
MADRID,SEVILLA,2020-02-14 15:00:00,2020-02-14 17:21:00,Turista,77.1,Flexible,141
MADRID,BARCELONA,2020-02-14 15:00:00,2020-02-14 17:30:00,Turista,89.95,Promo,150
MADRID,BARCELONA,2020-02-14 15:00:00,2020-02-14 17:30:00,Turista,101.5,Promo,150
MADRID,BARCELONA,2020-02-14 15:30:00,2020-02-14 18:40:00,Preferente,183.5,Flexible,190
MADRID,BARCELONA,2020-02-14 16:00:00,2020-02-14 18:30:00,Turista,128.5,Flexible,150
MADRID,SEVILLA,2020-02-14 16:00:00,2020-02-14 18:30:00,Preferente,71.4938,Flexible,150
MADRID,SEVILLA,2020-02-14 16:20:00,2020-02-14 18:52:00,Turista,62.9,Flexible,152
MADRID,SEVILLA,2020-02-14 16:20:00,2020-02-14 18:52:00,Preferente,71.4938,Flexible,152
MADRID,SEVILLA,2020-02-14 16:30:00,2020-02-14 18:55:00,Preferente,129.9,Flexible,145
MADRID,BARCELONA,2020-02-14 17:00:00,2020-02-14 19:30:00,Preferente,151.55,Promo,150
MADRID,SEVILLA,2020-02-14 17:00:00,2020-02-14 19:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-02-14 17:00:00,2020-02-14 19:38:00,Preferente,129.9,Flexible,158
MADRID,BARCELONA,2020-02-14 17:00:00,2020-02-14 19:30:00,Preferente,116.9,Promo,150
MADRID,PONFERRADA,2020-02-14 17:30:00,2020-02-14 21:33:00,Turista,56.4,Flexible,243
MADRID,BARCELONA,2020-02-14 17:30:00,2020-02-14 20:40:00,Turista,71.4938,Flexible,190
MADRID,BARCELONA,2020-02-14 17:30:00,2020-02-14 20:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-02-14 17:40:00,2020-02-14 23:59:00,Turista con enlace,69.0,Promo +,379
MADRID,BARCELONA,2020-02-14 17:40:00,2020-02-14 23:59:00,Turista con enlace,92.0,Flexible,379
MADRID,SEVILLA,2020-02-14 18:00:00,2020-02-14 20:32:00,Preferente,129.9,Flexible,152
MADRID,SEVILLA,2020-02-14 18:00:00,2020-02-14 20:32:00,Turista,77.1,Flexible,152
MADRID,BARCELONA,2020-02-14 18:00:00,2020-02-14 20:30:00,Turista,128.5,Flexible,150
MADRID,SEVILLA,2020-02-14 18:35:00,2020-02-14 21:08:00,Preferente,69.75,Promo,153
MADRID,SEVILLA,2020-02-14 18:35:00,2020-02-14 21:08:00,Preferente,71.4938,Flexible,153
MADRID,SEVILLA,2020-02-14 19:00:00,2020-02-14 21:38:00,Turista,77.1,Flexible,158
MADRID,SEVILLA,2020-02-14 19:00:00,2020-02-14 21:38:00,Preferente,129.9,Flexible,158
MADRID,BARCELONA,2020-02-14 19:30:00,2020-02-14 22:40:00,Turista Plus,91.5,Promo,190
MADRID,SEVILLA,2020-02-14 19:30:00,2020-02-14 22:05:00,Turista,53.95,Promo,155
MADRID,SEVILLA,2020-02-14 19:30:00,2020-02-14 22:05:00,Turista,77.1,Flexible,155
MADRID,SEVILLA,2020-02-14 20:00:00,2020-02-14 22:21:00,Turista,53.95,Promo,141
MADRID,BARCELONA,2020-02-14 20:00:00,2020-02-14 22:30:00,Turista,89.95,Promo,150
MADRID,BARCELONA,2020-02-14 20:00:00,2020-02-14 22:30:00,Turista,101.5,Promo,150
MADRID,SEVILLA,2020-02-14 20:35:00,2020-02-14 23:15:00,Turista,53.97,Promo,160
MADRID,BARCELONA,2020-02-14 21:25:00,2020-02-14 23:55:00,Turista,67.5,Promo,150
MADRID,SEVILLA,2020-02-14 21:25:00,2020-02-15 00:10:00,Turista,62.9,Flexible,165
MADRID,PONFERRADA,2020-02-14 22:14:00,2020-02-15 04:31:00,Turista,46.3,Flexible,377
MADRID,BARCELONA,2020-02-15 06:20:00,2020-02-15 09:29:00,Turista,58.81,Promo,189
MADRID,SEVILLA,2020-02-15 07:00:00,2020-02-15 09:55:00,Turista,49.7,Promo,175
MADRID,BARCELONA,2020-02-15 07:00:00,2020-02-15 14:25:00,Turista,71.4938,Promo,445
MADRID,SEVILLA,2020-02-15 08:00:00,2020-02-15 10:32:00,Turista,53.95,Promo,152
MADRID,SEVILLA,2020-02-15 08:00:00,2020-02-15 10:32:00,Turista,60.9,Promo,152
MADRID,SEVILLA,2020-02-15 08:30:00,2020-02-15 11:14:00,Preferente,69.75,Promo,164
MADRID,BARCELONA,2020-02-15 08:30:00,2020-02-15 11:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-02-15 08:30:00,2020-02-15 11:15:00,Turista,76.25,Promo,165
MADRID,SEVILLA,2020-02-15 08:30:00,2020-02-15 11:14:00,Preferente,88.3,Flexible,164
MADRID,BARCELONA,2020-02-15 08:30:00,2020-02-15 11:15:00,Turista,86.05,Promo,165
MADRID,BARCELONA,2020-02-15 08:40:00,2020-02-15 13:55:00,Turista con enlace,67.7,Promo,315
MADRID,BARCELONA,2020-02-15 09:30:00,2020-02-15 12:34:00,Turista,86.03,Promo,184
MADRID,BARCELONA,2020-02-15 09:30:00,2020-02-15 12:34:00,Turista,86.05,Promo,184
MADRID,SEVILLA,2020-02-15 10:00:00,2020-02-15 12:32:00,Preferente,62.1,Promo,152
MADRID,BARCELONA,2020-02-15 10:30:00,2020-02-15 13:15:00,Turista,76.23,Promo,165
MADRID,BARCELONA,2020-02-15 10:40:00,2020-02-15 16:40:00,Turista con enlace,69.0,Promo +,360
MADRID,SEVILLA,2020-02-15 11:00:00,2020-02-15 13:32:00,Turista,60.9,Promo,152
MADRID,SEVILLA,2020-02-15 12:00:00,2020-02-15 14:32:00,Preferente,62.1,Promo,152
MADRID,SEVILLA,2020-02-15 12:00:00,2020-02-15 14:32:00,Turista,53.95,Promo,152
MADRID,BARCELONA,2020-02-15 12:30:00,2020-02-15 15:30:00,Turista Plus,103.25,Promo,180
MADRID,BARCELONA,2020-02-15 12:30:00,2020-02-15 15:30:00,Turista Plus,91.5,Promo,180
MADRID,SEVILLA,2020-02-15 13:10:00,2020-02-15 20:26:00,Turista con enlace,34.35,Promo +,436
MADRID,BARCELONA,2020-02-15 13:25:00,2020-02-15 16:24:00,Turista,86.05,Promo,179
MADRID,BARCELONA,2020-02-15 13:25:00,2020-02-15 16:24:00,Turista,108.9,Flexible,179
MADRID,SEVILLA,2020-02-15 13:30:00,2020-02-15 16:05:00,Turista,42.1,Promo,155
MADRID,SEVILLA,2020-02-15 14:00:00,2020-02-15 16:32:00,Turista,47.8,Promo,152
MADRID,BARCELONA,2020-02-15 14:10:00,2020-02-15 18:55:00,Turista con enlace,58.0,Promo,285
MADRID,BARCELONA,2020-02-15 14:10:00,2020-02-15 18:55:00,Turista con enlace,67.7,Promo,285
MADRID,BARCELONA,2020-02-15 14:10:00,2020-02-15 20:40:00,Turista con enlace,64.4,Promo,390
MADRID,PONFERRADA,2020-02-15 14:50:00,2020-02-15 18:33:00,Turista con enlace,54.1,Flexible,223
MADRID,PONFERRADA,2020-02-15 14:50:00,2020-02-15 18:52:00,Turista con enlace,34.2,Promo,242
MADRID,PONFERRADA,2020-02-15 14:50:00,2020-02-15 18:33:00,Turista con enlace,35.15,Promo +,223
MADRID,BARCELONA,2020-02-15 15:30:00,2020-02-15 18:40:00,Turista,67.5,Promo,190
MADRID,BARCELONA,2020-02-15 15:30:00,2020-02-15 18:40:00,Turista,58.8,Promo,190
MADRID,BARCELONA,2020-02-15 15:40:00,2020-02-15 20:55:00,Turista con enlace,58.0,Promo,315
MADRID,SEVILLA,2020-02-15 17:00:00,2020-02-15 19:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-02-15 17:30:00,2020-02-15 20:40:00,Preferente,65.15,Promo,190
MADRID,BARCELONA,2020-02-15 17:30:00,2020-02-15 20:40:00,Turista,50.1,Promo,190
MADRID,BARCELONA,2020-02-15 17:40:00,2020-02-15 23:59:00,Turista con enlace,55.2,Promo,379
MADRID,SEVILLA,2020-02-15 18:00:00,2020-02-15 20:32:00,Turista,60.9,Promo,152
MADRID,BARCELONA,2020-02-15 18:30:00,2020-02-15 21:20:00,Preferente,99.1,Promo,170
MADRID,SEVILLA,2020-02-15 19:00:00,2020-02-15 21:38:00,Turista,53.95,Promo,158
MADRID,SEVILLA,2020-02-15 19:00:00,2020-02-15 21:38:00,Preferente,62.12,Promo,158
MADRID,BARCELONA,2020-02-15 19:30:00,2020-02-15 22:40:00,Turista,108.9,Flexible,190
MADRID,BARCELONA,2020-02-15 19:30:00,2020-02-15 22:40:00,Turista,86.05,Promo,190
MADRID,BARCELONA,2020-02-15 20:30:00,2020-02-15 23:40:00,Turista Plus,91.5,Promo,190
MADRID,BARCELONA,2020-02-15 20:30:00,2020-02-15 23:40:00,Preferente,99.1,Promo,190
MADRID,SEVILLA,2020-02-15 20:35:00,2020-02-15 23:15:00,Preferente,62.1,Promo,160
MADRID,SEVILLA,2020-02-15 20:35:00,2020-02-15 23:15:00,Turista,77.1,Flexible,160
MADRID,SEVILLA,2020-02-15 21:25:00,2020-02-16 00:10:00,Turista,49.7,Promo,165
MADRID,SEVILLA,2020-02-15 21:25:00,2020-02-16 00:10:00,Turista,44.03,Promo,165
MADRID,SEVILLA,2020-02-15 21:25:00,2020-02-16 00:10:00,Turista,44.05,Promo,165
MADRID,BARCELONA,2020-02-16 06:20:00,2020-02-16 09:29:00,Preferente,55.05,Promo,189
MADRID,SEVILLA,2020-02-16 07:00:00,2020-02-16 09:55:00,Turista,49.7,Promo,175
MADRID,BARCELONA,2020-02-16 07:30:00,2020-02-16 10:40:00,Turista,58.8,Promo,190
MADRID,SEVILLA,2020-02-16 08:30:00,2020-02-16 11:14:00,Turista,67.9,Flexible,164
MADRID,BARCELONA,2020-02-16 08:40:00,2020-02-16 13:55:00,Turista con enlace,48.35,Promo,315
MADRID,SEVILLA,2020-02-16 09:00:00,2020-02-16 11:38:00,Turista,60.9,Promo,158
MADRID,SEVILLA,2020-02-16 09:00:00,2020-02-16 11:38:00,Turista,53.95,Promo,158
MADRID,SEVILLA,2020-02-16 09:00:00,2020-02-16 11:38:00,Turista,77.1,Flexible,158
MADRID,BARCELONA,2020-02-16 09:30:00,2020-02-16 12:34:00,Turista,76.23,Promo,184
MADRID,BARCELONA,2020-02-16 09:30:00,2020-02-16 12:34:00,Turista,76.25,Promo,184
MADRID,BARCELONA,2020-02-16 10:30:00,2020-02-16 13:15:00,Turista,108.9,Flexible,165
MADRID,BARCELONA,2020-02-16 10:30:00,2020-02-16 13:15:00,Turista,76.23,Promo,165
MADRID,BARCELONA,2020-02-16 10:40:00,2020-02-16 16:40:00,Turista con enlace,69.0,Promo +,360
MADRID,BARCELONA,2020-02-16 10:40:00,2020-02-16 16:40:00,Turista con enlace,55.2,Promo,360
MADRID,SEVILLA,2020-02-16 11:00:00,2020-02-16 13:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-02-16 11:00:00,2020-02-16 13:32:00,Turista,60.9,Promo,152
MADRID,BARCELONA,2020-02-16 11:30:00,2020-02-16 14:40:00,Turista Plus,91.5,Promo,190
MADRID,SEVILLA,2020-02-16 12:00:00,2020-02-16 14:32:00,Turista,53.95,Promo,152
MADRID,SEVILLA,2020-02-16 12:00:00,2020-02-16 14:32:00,Turista,77.1,Flexible,152
MADRID,SEVILLA,2020-02-16 12:00:00,2020-02-16 14:32:00,Preferente,70.15,Promo,152
MADRID,BARCELONA,2020-02-16 12:30:00,2020-02-16 15:30:00,Turista,108.9,Flexible,180
MADRID,SEVILLA,2020-02-16 13:00:00,2020-02-16 15:40:00,Turista,77.1,Flexible,160
MADRID,SEVILLA,2020-02-16 13:10:00,2020-02-16 20:26:00,Turista con enlace,34.35,Promo +,436
MADRID,BARCELONA,2020-02-16 13:25:00,2020-02-16 16:24:00,Turista,108.9,Flexible,179
MADRID,SEVILLA,2020-02-16 13:30:00,2020-02-16 16:05:00,Turista,67.9,Flexible,155
MADRID,SEVILLA,2020-02-16 14:00:00,2020-02-16 16:32:00,Preferente,70.15,Promo,152
MADRID,BARCELONA,2020-02-16 14:00:00,2020-02-16 16:30:00,Turista Plus,58.6,Promo,150
MADRID,BARCELONA,2020-02-16 14:10:00,2020-02-16 20:40:00,Turista con enlace,64.4,Promo,390
MADRID,BARCELONA,2020-02-16 14:30:00,2020-02-16 17:21:00,Preferente,183.5,Flexible,171
MADRID,PONFERRADA,2020-02-16 14:40:00,2020-02-16 18:33:00,Turista con enlace,38.75,Promo +,233
